id,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,act_label
167,-38.8626823425293,37.5793914794922,2.43250894546509,-38.8626823425293,37.5793914794922,2.43250894546509,30.4734001159668,15.6676559448242,1.81959331035614,30.4734001159668,15.6676559448242,1.81959331035614,-38.5179176330566,37.2920875549316,-3.7541081905365,-38.5179176330566,37.2920875549316,-3.7541081905365,-12.90953540802,-13.3692226409912,6.99106884002686,-12.90953540802,-13.3692226409912,6.99106884002686,-20.6092891693115,39.0350646972656,-8.77235507965088,-20.6092891693115,39.0350646972656,-8.77235507965088,24.7081623077393,10.4004125595093,3.83072280883789,24.7081623077393,10.4004125595093,3.83072280883789,-36.6983222961426,33.2506713867187,-1.11090958118439,-36.6983222961426,33.2506713867187,-1.11090958118439,-13.235146522522,-9.97903251647949,2.96881008148193,-13.235146522522,-9.97903251647949,2.96881008148193,-16.5104141235352,35.4341850280762,-5.30555105209351,-16.5104141235352,35.4341850280762,-5.30555105209351,18.2725467681885,11.1090955734253,-0.172382518649101,18.2725467681885,11.1090955734253,-0.172382518649101,-27.6195106506348,20.1112937927246,-2.10689759254456,-27.6195106506348,20.1112937927246,-2.10689759254456,-20.6284427642822,-1.07260239124298,6.3781533241272,7.56567716598511,16.8934879302979,-1.49398183822632,7.56567716598511,16.8934879302979,-1.49398183822632,5.74608421325684,14.3652105331421,-3.60087943077087,5.74608421325684,14.3652105331421,-3.60087943077087,-16.6636428833008,4.82671070098877,2.06859016418457,-16.6636428833008,4.82671070098877,2.06859016418457,-24.6123943328857,12.1625442504883,4.13718032836914,-24.6123943328857,12.1625442504883,4.13718032836914,19.3259963989258,10.5536413192749,-0.325611442327499,19.3259963989258,10.5536413192749,-0.325611442327499,-2.33674097061157,37.0430870056152,-5.78439140319824,-2.33674097061157,37.0430870056152,-5.78439140319824,-18.5981578826904,-12.0667762756348,4.44363832473755,-18.5981578826904,-12.0667762756348,4.44363832473755,-33.576286315918,38.7669143676758,-4.13718032836914,-33.576286315918,38.7669143676758,-4.13718032836914,29.9562511444092,13.8097553253174,1.3407529592514,29.9562511444092,13.8097553253174,1.3407529592514,-32.7143707275391,32.5994491577148,0.210689753293991,-32.7143707275391,32.5994491577148,0.210689753293991,-18.4832363128662,-12.1625442504883,5.17147588729858,-18.4832363128662,-12.1625442504883,5.17147588729858,-3.62003302574158,37.2154693603516,-2.56658411026001,-3.62003302574158,37.2154693603516,-2.56658411026001,21.4328937530518,13.7139873504639,-0.727837324142456,21.4328937530518,13.7139873504639,-0.727837324142456,-17.2574062347412,4.50109910964966,1.58974993228912,2
168,-38.8626823425293,37.5793914794922,2.43250894546509,-38.8626823425293,37.5793914794922,2.43250894546509,30.4734001159668,15.6676559448242,1.81959331035614,30.4734001159668,15.6676559448242,1.81959331035614,-38.5179176330566,37.2920875549316,-3.7541081905365,-38.5179176330566,37.2920875549316,-3.7541081905365,-12.90953540802,-13.3692226409912,6.99106884002686,-12.90953540802,-13.3692226409912,6.99106884002686,-20.6092891693115,39.0350646972656,-8.77235507965088,-20.6092891693115,39.0350646972656,-8.77235507965088,24.7081623077393,10.4004125595093,3.83072280883789,24.7081623077393,10.4004125595093,3.83072280883789,-36.6983222961426,33.2506713867187,-1.11090958118439,-36.6983222961426,33.2506713867187,-1.11090958118439,-13.235146522522,-9.97903251647949,2.96881008148193,-13.235146522522,-9.97903251647949,2.96881008148193,-16.5104141235352,35.4341850280762,-5.30555105209351,-16.5104141235352,35.4341850280762,-5.30555105209351,18.2725467681885,11.1090955734253,-0.172382518649101,18.2725467681885,11.1090955734253,-0.172382518649101,-27.6195106506348,20.1112937927246,-2.10689759254456,-27.6195106506348,20.1112937927246,-2.10689759254456,-20.6284427642822,-1.07260239124298,6.3781533241272,7.56567716598511,16.8934879302979,-1.49398183822632,7.56567716598511,16.8934879302979,-1.49398183822632,5.74608421325684,14.3652105331421,-3.60087943077087,5.74608421325684,14.3652105331421,-3.60087943077087,-16.6636428833008,4.82671070098877,2.06859016418457,-16.6636428833008,4.82671070098877,2.06859016418457,-24.6123943328857,12.1625442504883,4.13718032836914,-24.6123943328857,12.1625442504883,4.13718032836914,19.3259963989258,10.5536413192749,-0.325611442327499,19.3259963989258,10.5536413192749,-0.325611442327499,-2.33674097061157,37.0430870056152,-5.78439140319824,-2.33674097061157,37.0430870056152,-5.78439140319824,-18.5981578826904,-12.0667762756348,4.44363832473755,-18.5981578826904,-12.0667762756348,4.44363832473755,-33.576286315918,38.7669143676758,-4.13718032836914,-33.576286315918,38.7669143676758,-4.13718032836914,29.9562511444092,13.8097553253174,1.3407529592514,29.9562511444092,13.8097553253174,1.3407529592514,-32.7143707275391,32.5994491577148,0.210689753293991,-32.7143707275391,32.5994491577148,0.210689753293991,-18.4832363128662,-12.1625442504883,5.17147588729858,-18.4832363128662,-12.1625442504883,5.17147588729858,-3.62003302574158,37.2154693603516,-2.56658411026001,-3.62003302574158,37.2154693603516,-2.56658411026001,21.4328937530518,13.7139873504639,-0.727837324142456,21.4328937530518,13.7139873504639,-0.727837324142456,-17.2574062347412,4.50109910964966,1.58974993228912,2
169,-17.2574062347412,4.50109910964966,1.58974993228912,-24.2867813110352,11.6262435913086,5.05655384063721,-24.2867813110352,11.6262435913086,5.05655384063721,23.3674087524414,10.4578733444214,0.0383072271943092,23.3674087524414,10.4578733444214,0.0383072271943092,-12.9861497879028,36.3918647766113,-5.15232229232788,-12.9861497879028,36.3918647766113,-5.15232229232788,-12.4115419387817,-4.88417148590088,5.42047262191772,-12.4115419387817,-4.88417148590088,5.42047262191772,-38.8435287475586,38.2880744934082,0.191536128520966,27.3705139160156,14.4418249130249,-1.55144274234772,27.3705139160156,14.4418249130249,-1.55144274234772,-36.5834007263184,21.3562793731689,-2.47081613540649,-36.5834007263184,21.3562793731689,-2.47081613540649,-14.0012912750244,-6.58884286880493,5.89931297302246,-14.0012912750244,-6.58884286880493,5.89931297302246,-1.11090958118439,22.5054950714111,-2.81558108329773,-1.11090958118439,22.5054950714111,-2.81558108329773,8.77235507965088,17.9660892486572,-6.09084892272949,8.77235507965088,17.9660892486572,-6.09084892272949,-15.6101951599121,-0.114921681582928,0.766144514083862,-15.6101951599121,-0.114921681582928,0.766144514083862,-20.8582859039307,8.37012958526611,3.67749381065369,-20.8582859039307,8.37012958526611,3.67749381065369,21.6627368927002,10.6302556991577,-2.73896670341492,21.6627368927002,10.6302556991577,-2.73896670341492,-15.8974990844727,36.7557830810547,-11.0707883834839,-15.8974990844727,36.7557830810547,-11.0707883834839,-14.7865896224976,-8.94473743438721,4.29040956497192,-14.7865896224976,-8.94473743438721,4.29040956497192,-37.3112411499023,37.8092346191406,-2.31758713722229,-37.3112411499023,37.8092346191406,-2.31758713722229,23.3482551574707,13.0053033828735,-1.53228902816772,23.3482551574707,13.0053033828735,-1.53228902816772,-36.8515510559082,31.7375373840332,2.91134929656982,-36.8515510559082,31.7375373840332,2.91134929656982,-19.8622970581055,-3.27526783943176,6.74207210540772,-19.8622970581055,-3.27526783943176,6.74207210540772,-4.32871675491333,32.2546844482422,-3.79241538047791,-4.32871675491333,32.2546844482422,-3.79241538047791,16.8551807403564,14.6716680526733,-2.01112937927246,16.8551807403564,14.6716680526733,-2.01112937927246,-10.7834844589233,3.39018964767456,-1.51313543319702,-10.7834844589233,3.39018964767456,-1.51313543319702,-22.1607303619385,3.39018964767456,1.68551802635193,-22.1607303619385,3.39018964767456,1.68551802635193,11.2623243331909,10.9558668136597,-1.09175598621368,11.2623243331909,10.9558668136597,-1.09175598621368,5.51624059677124,15.8974990844727,-8.65743350982666,5.51624059677124,15.8974990844727,-8.65743350982666,2
170,-24.2867813110352,11.6262435913086,5.05655384063721,-24.2867813110352,11.6262435913086,5.05655384063721,23.3674087524414,10.4578733444214,0.0383072271943092,23.3674087524414,10.4578733444214,0.0383072271943092,-12.9861497879028,36.3918647766113,-5.15232229232788,-12.9861497879028,36.3918647766113,-5.15232229232788,-12.4115419387817,-4.88417148590088,5.42047262191772,-12.4115419387817,-4.88417148590088,5.42047262191772,-38.8435287475586,38.2880744934082,0.191536128520966,-38.8435287475586,38.2880744934082,0.191536128520966,27.3705139160156,14.4418249130249,-1.55144274234772,27.3705139160156,14.4418249130249,-1.55144274234772,-36.5834007263184,21.3562793731689,-2.47081613540649,-36.5834007263184,21.3562793731689,-2.47081613540649,-14.0012912750244,-6.58884286880493,5.89931297302246,-14.0012912750244,-6.58884286880493,5.89931297302246,-1.11090958118439,22.5054950714111,-2.81558108329773,-1.11090958118439,22.5054950714111,-2.81558108329773,8.77235507965088,17.9660892486572,-6.09084892272949,8.77235507965088,17.9660892486572,-6.09084892272949,-15.6101951599121,-0.114921681582928,0.766144514083862,-15.6101951599121,-0.114921681582928,0.766144514083862,-20.8582859039307,8.37012958526611,3.67749381065369,-20.8582859039307,8.37012958526611,3.67749381065369,21.6627368927002,10.6302556991577,-2.73896670341492,21.6627368927002,10.6302556991577,-2.73896670341492,-15.8974990844727,36.7557830810547,-11.0707883834839,-15.8974990844727,36.7557830810547,-11.0707883834839,-14.7865896224976,-8.94473743438721,4.29040956497192,-14.7865896224976,-8.94473743438721,4.29040956497192,-37.3112411499023,37.8092346191406,-2.31758713722229,-37.3112411499023,37.8092346191406,-2.31758713722229,23.3482551574707,13.0053033828735,-1.53228902816772,23.3482551574707,13.0053033828735,-1.53228902816772,-36.8515510559082,31.7375373840332,2.91134929656982,-36.8515510559082,31.7375373840332,2.91134929656982,-19.8622970581055,-3.27526783943176,6.74207210540772,-19.8622970581055,-3.27526783943176,6.74207210540772,-4.32871675491333,32.2546844482422,-3.79241538047791,-4.32871675491333,32.2546844482422,-3.79241538047791,16.8551807403564,14.6716680526733,-2.01112937927246,16.8551807403564,14.6716680526733,-2.01112937927246,-10.7834844589233,3.39018964767456,-1.51313543319702,-10.7834844589233,3.39018964767456,-1.51313543319702,-22.1607303619385,3.39018964767456,1.68551802635193,-22.1607303619385,3.39018964767456,1.68551802635193,11.2623243331909,10.9558668136597,-1.09175598621368,11.2623243331909,10.9558668136597,-1.09175598621368,5.51624059677124,15.8974990844727,-8.65743350982666,5.51624059677124,15.8974990844727,-8.65743350982666,2
171,-24.2867813110352,11.6262435913086,5.05655384063721,-24.2867813110352,11.6262435913086,5.05655384063721,23.3674087524414,10.4578733444214,0.0383072271943092,23.3674087524414,10.4578733444214,0.0383072271943092,-12.9861497879028,36.3918647766113,-5.15232229232788,-12.9861497879028,36.3918647766113,-5.15232229232788,-12.4115419387817,-4.88417148590088,5.42047262191772,-12.4115419387817,-4.88417148590088,5.42047262191772,-38.8435287475586,38.2880744934082,0.191536128520966,-38.8435287475586,38.2880744934082,0.191536128520966,27.3705139160156,14.4418249130249,-1.55144274234772,27.3705139160156,14.4418249130249,-1.55144274234772,-36.5834007263184,21.3562793731689,-2.47081613540649,-36.5834007263184,21.3562793731689,-2.47081613540649,-14.0012912750244,-6.58884286880493,5.89931297302246,-14.0012912750244,-6.58884286880493,5.89931297302246,-1.11090958118439,22.5054950714111,-2.81558108329773,-1.11090958118439,22.5054950714111,-2.81558108329773,8.77235507965088,17.9660892486572,-6.09084892272949,8.77235507965088,17.9660892486572,-6.09084892272949,-15.6101951599121,-0.114921681582928,0.766144514083862,-15.6101951599121,-0.114921681582928,0.766144514083862,-20.8582859039307,8.37012958526611,3.67749381065369,-20.8582859039307,8.37012958526611,3.67749381065369,21.6627368927002,10.6302556991577,-2.73896670341492,21.6627368927002,10.6302556991577,-2.73896670341492,-15.8974990844727,36.7557830810547,-11.0707883834839,-15.8974990844727,36.7557830810547,-11.0707883834839,-14.7865896224976,-8.94473743438721,4.29040956497192,-14.7865896224976,-8.94473743438721,4.29040956497192,-37.3112411499023,37.8092346191406,-2.31758713722229,-37.3112411499023,37.8092346191406,-2.31758713722229,23.3482551574707,13.0053033828735,-1.53228902816772,23.3482551574707,13.0053033828735,-1.53228902816772,-36.8515510559082,31.7375373840332,2.91134929656982,-36.8515510559082,31.7375373840332,2.91134929656982,-19.8622970581055,-3.27526783943176,6.74207210540772,-19.8622970581055,-3.27526783943176,6.74207210540772,-4.32871675491333,32.2546844482422,-3.79241538047791,-4.32871675491333,32.2546844482422,-3.79241538047791,16.8551807403564,14.6716680526733,-2.01112937927246,16.8551807403564,14.6716680526733,-2.01112937927246,-10.7834844589233,3.39018964767456,-1.51313543319702,-10.7834844589233,3.39018964767456,-1.51313543319702,-22.1607303619385,3.39018964767456,1.68551802635193,-22.1607303619385,3.39018964767456,1.68551802635193,11.2623243331909,10.9558668136597,-1.09175598621368,11.2623243331909,10.9558668136597,-1.09175598621368,5.51624059677124,15.8974990844727,-8.65743350982666,5.51624059677124,15.8974990844727,-8.65743350982666,2
172,-19.4600715637207,1.3407529592514,3.17949986457825,-26.6618309020996,20.1112937927246,0.746990919113159,-26.6618309020996,20.1112937927246,0.746990919113159,22.2948055267334,11.3389396667481,1.01514148712158,22.2948055267334,11.3389396667481,1.01514148712158,-26.4319858551025,37.4070091247559,-6.3973069190979,-26.4319858551025,37.4070091247559,-6.3973069190979,-17.0467166900635,-13.235146522522,4.07971954345703,-17.0467166900635,-13.235146522522,4.07971954345703,-38.4796104431152,37.5027770996094,-0.497993946075439,-38.4796104431152,37.5027770996094,-0.497993946075439,21.6818904876709,9.23204135894775,0.0191536135971546,21.6818904876709,9.23204135894775,0.0191536135971546,-35.9513320922852,38.5945320129395,3.35188245773315,-35.9513320922852,38.5945320129395,3.35188245773315,-16.2997245788574,-14.2311353683472,5.59285497665405,-16.2997245788574,-14.2311353683472,5.59285497665405,-6.03338813781738,32.6377563476562,-1.41736745834351,-6.03338813781738,32.6377563476562,-1.41736745834351,17.851167678833,10.1322612762451,-1.30244576931,17.851167678833,10.1322612762451,-1.30244576931,-20.7242107391357,8.02536392211914,3.60087943077087,-20.7242107391357,8.02536392211914,3.60087943077087,-19.0961532592773,3.56257224082947,7.64229202270508,-19.0961532592773,3.56257224082947,7.64229202270508,9.50019264221191,14.1736736297607,0.344765037298203,9.50019264221191,14.1736736297607,0.344765037298203,7.29752683639526,14.6333608627319,-2.71981310844421,7.29752683639526,14.6333608627319,-2.71981310844421,-15.3995056152344,0.861912608146668,-0.0574608407914639,-15.3995056152344,0.861912608146668,-0.0574608407914639,-17.2190990447998,4.9990930557251,5.70777702331543,-17.2190990447998,4.9990930557251,5.70777702331543,11.2048635482788,10.802638053894,-1.07260239124298,11.2048635482788,10.802638053894,-1.07260239124298,10.2854900360107,19.9006042480469,-4.36702394485474,10.2854900360107,19.9006042480469,-4.36702394485474,-16.9701023101807,-6.3973069190979,1.83874690532684,-16.9701023101807,-6.3973069190979,1.83874690532684,-32.7143707275391,27.925968170166,3.9073371887207,-32.7143707275391,27.925968170166,3.9073371887207,19.0386924743652,9.32781028747559,-1.2641384601593,19.0386924743652,9.32781028747559,-1.2641384601593,-22.4863414764404,37.5985450744629,-7.06768321990967,-22.4863414764404,37.5985450744629,-7.06768321990967,-16.4912605285645,-8.59997272491455,7.64229202270508,-16.4912605285645,-8.59997272491455,7.64229202270508,-17.5830173492432,37.0239334106445,-2.73896670341492,-17.5830173492432,37.0239334106445,-2.73896670341492,9.94072532653809,5.13316822052002,-2.14520478248596,2
